origin_file_name,category,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
20200918_TOMATO_Imprint_Organic_O_11_1.RAW,1,272602800.0,906437500.0,416735000.0,202615100.0,127734000.0,75110000.0,71760000.0,119311000.0,55289700.0,77241000.0,19148000.0,12872000.0,22705000.0,16079000.0,17233000.0,13436000.0,34927000.0,6726000.0,2645000.0,2580000.0,1580000.0,1128000.0,1794000.0,501000.0,0.0,0.0,0.0,0.0,2317000.0,607000.0,964000.0,0.0,0.0,0.0,0.0,0.0,4710000.0,626000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_11_2.RAW,1,253195900.0,966648300.0,416940000.0,183667800.0,113298000.0,73005000.0,70601000.0,142882000.0,56387000.0,77101000.0,20389000.0,15443000.0,25224000.0,18916000.0,16298000.0,14673000.0,47459000.0,8274000.0,4498000.0,2754000.0,1719000.0,1844000.0,1775000.0,461000.0,0.0,0.0,0.0,0.0,2140000.0,514000.0,955000.0,0.0,0.0,0.0,0.0,0.0,5839000.0,701000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_11_3.RAW,1,260059300.0,1012793000.0,429884000.0,175755700.0,107627000.0,69959000.0,70577000.0,161709000.0,56647000.0,76771000.0,19640000.0,15847000.0,25033000.0,18802000.0,15394000.0,14835000.0,54396000.0,7690000.0,4924000.0,3104000.0,1737000.0,1135000.0,1927000.0,441000.0,0.0,0.0,0.0,0.0,1939000.0,512000.0,886000.0,0.0,0.0,0.0,0.0,0.0,6103000.0,695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_11_4.RAW,1,255541500.0,1050106000.0,434901000.0,175100000.0,107050000.0,72183000.0,71878000.0,175839000.0,56288000.0,75797000.0,20133000.0,15922000.0,26142000.0,20968000.0,15087000.0,15975000.0,62449000.0,8545000.0,4386000.0,4164000.0,1316000.0,1855000.0,1979000.0,516000.0,0.0,0.0,0.0,0.0,2040000.0,587000.0,908000.0,0.0,0.0,0.0,0.0,0.0,7001000.0,1043000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_11_5.RAW,1,253808100.0,1050862400.0,438150000.0,175098600.0,105647000.0,70381000.0,71256000.0,182199000.0,57189000.0,74489000.0,19623000.0,14937000.0,26828000.0,20531000.0,13887000.0,16050000.0,66464000.0,8461000.0,4346000.0,3550000.0,1818000.0,1505000.0,1790000.0,746000.0,0.0,0.0,0.0,0.0,1927000.0,586000.0,814000.0,0.0,0.0,0.0,0.0,0.0,7207000.0,966000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_11_6.RAW,1,250425400.0,1069073200.0,433864800.0,175455300.0,105168000.0,72986900.0,72810000.0,185240000.0,58233000.0,76694000.0,20167000.0,16093000.0,27331000.0,21283000.0,14251000.0,16836000.0,74817000.0,9208000.0,5640000.0,3636000.0,1082000.0,2018000.0,2305000.0,283000.0,0.0,0.0,0.0,0.0,1958000.0,571000.0,920000.0,0.0,0.0,0.0,0.0,0.0,7636000.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_11_7.RAW,1,252129200.0,1081880500.0,441889000.0,174635000.0,104328000.0,72249000.0,73204000.0,194707000.0,59009000.0,75948000.0,20035000.0,16172000.0,27287000.0,22150000.0,14715000.0,16321000.0,75277000.0,8825000.0,5029000.0,3528000.0,1812000.0,1885000.0,2146000.0,803000.0,0.0,0.0,0.0,0.0,2000000.0,498000.0,858000.0,0.0,0.0,0.0,0.0,0.0,8023000.0,1104000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_11_8.RAW,1,244766700.0,1054807000.0,436508000.0,169308000.0,102699000.0,68965000.0,70901000.0,200272000.0,56562000.0,73948000.0,18557000.0,15501000.0,27125000.0,20763000.0,14065000.0,17053000.0,75406000.0,8866000.0,5174000.0,3247000.0,1759000.0,1904000.0,1835000.0,816000.0,0.0,0.0,0.0,0.0,1938000.0,527000.0,945000.0,0.0,0.0,0.0,0.0,0.0,7957000.0,888000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_11_9.RAW,1,238563100.0,1088842000.0,435735000.0,172614300.0,102718000.0,72145000.0,72936600.0,203276000.0,58694000.0,76068000.0,19759000.0,16754000.0,28283000.0,21464000.0,15115000.0,16084000.0,82601000.0,9158000.0,5639000.0,3745000.0,1650000.0,2387000.0,1592000.0,503000.0,0.0,0.0,0.0,0.0,2000000.0,559000.0,875000.0,0.0,0.0,0.0,0.0,0.0,8451000.0,1215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_11_10.RAW,1,244991800.0,1072120400.0,437145000.0,172183300.0,102184000.0,71326000.0,73950000.0,201212000.0,58566700.0,75938000.0,20011000.0,16196000.0,27835000.0,21621000.0,14138000.0,16488000.0,83905000.0,8805000.0,5360000.0,4554000.0,1956000.0,2086000.0,2174000.0,507000.0,0.0,0.0,0.0,0.0,1971000.0,629000.0,932000.0,0.0,0.0,0.0,0.0,0.0,8550000.0,1185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_12_1.RAW,1,207057600.0,454235600.0,241022800.0,135435000.0,101060000.0,66941000.0,86052000.0,70000000.0,48351000.0,85275000.0,23249000.0,17050000.0,27026000.0,21441000.0,15430000.0,12073000.0,24438000.0,8450000.0,8531000.0,6307000.0,5624000.0,5596000.0,4415000.0,4257000.0,2051000.0,1214000.0,1689000.0,423000.0,1220000.0,369000.0,366000.0,178000.0,0.0,0.0,0.0,0.0,2403000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_12_2.RAW,1,212481400.0,522173400.0,238831200.0,132306500.0,95597500.0,72180000.0,94477000.0,88183000.0,52951800.0,96906700.0,28199000.0,21882000.0,31489000.0,27062000.0,16807000.0,16403000.0,35861000.0,10453000.0,8959000.0,7299000.0,5880000.0,6991000.0,5121000.0,4404000.0,2995000.0,1421000.0,1905000.0,432000.0,1376000.0,395000.0,955000.0,176000.0,0.0,0.0,0.0,0.0,3066000.0,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_12_3.RAW,1,205216300.0,552572900.0,235814300.0,127689800.0,91750000.0,75370000.0,102348000.0,102512000.0,56418000.0,99639300.0,30613000.0,24156000.0,35834000.0,30394000.0,17981000.0,17219000.0,44676100.0,12472000.0,10884000.0,9306000.0,6786000.0,7974000.0,5485000.0,5140000.0,3109000.0,1656000.0,2118000.0,684000.0,1477000.0,457000.0,1089000.0,221000.0,215000.0,220000.0,0.0,249000.0,4105000.0,213000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_12_4.RAW,1,213303900.0,562719900.0,239586000.0,129706700.0,91267000.0,74704000.0,96380000.0,107851000.0,53589000.0,99535000.0,29322000.0,22465000.0,35323000.0,29528000.0,16480000.0,16080000.0,48108000.0,12376000.0,9748000.0,8289000.0,5172000.0,6758000.0,4314000.0,4255000.0,2490000.0,1229000.0,1614000.0,225000.0,1372000.0,504000.0,661000.0,0.0,273000.0,159000.0,0.0,0.0,4389000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_12_5.RAW,1,216944800.0,616875000.0,253403600.0,133022200.0,92410000.0,78306000.0,98895000.0,118959000.0,54709000.0,99961000.0,29846000.0,22794000.0,35101000.0,30142000.0,16390000.0,17128000.0,52428000.0,12276000.0,10214000.0,7729000.0,4768000.0,7006000.0,4736000.0,4028000.0,3291000.0,1091000.0,1831000.0,450000.0,1383000.0,396000.0,845000.0,0.0,0.0,0.0,0.0,215000.0,4081000.0,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_12_6.RAW,1,213821200.0,619782500.0,255035800.0,132466700.0,91520100.0,78160000.0,99307000.0,124297000.0,54769000.0,100324000.0,29988500.0,23724000.0,35453000.0,29907000.0,16067000.0,17008000.0,58404000.0,12371000.0,9666000.0,7911000.0,5482000.0,7581000.0,4841000.0,4500000.0,3043000.0,1204000.0,1874000.0,690000.0,1443000.0,698000.0,868000.0,208000.0,205000.0,0.0,0.0,0.0,4819000.0,251000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_12_7.RAW,1,213886900.0,640100000.0,256506700.0,134691600.0,92598000.0,78751000.0,100848000.0,130893000.0,57208000.0,103158000.0,31634000.0,24276000.0,37253000.0,30735000.0,16994000.0,17507000.0,60608000.0,13143000.0,10349000.0,8451000.0,6204000.0,7628000.0,5175000.0,5133000.0,3629000.0,1673000.0,1997000.0,502000.0,1399000.0,448000.0,683000.0,206000.0,229000.0,198000.0,0.0,255000.0,5018000.0,234000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_12_8.RAW,1,216970800.0,646178400.0,264750400.0,136684100.0,92358000.0,78992000.0,103786200.0,133933000.0,57364000.0,103846000.0,32001000.0,24457000.0,36232000.0,29998000.0,16822000.0,17759000.0,60555400.0,12951000.0,10073000.0,8363000.0,6332000.0,8127000.0,5267000.0,5478000.0,3197000.0,1634000.0,2155000.0,717000.0,1447000.0,446000.0,940000.0,214000.0,259000.0,198000.0,0.0,162000.0,4937000.0,233000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_12_9.RAW,1,204423900.0,609241700.0,249940800.0,132387300.0,89562800.0,77115000.0,102597000.0,133611000.0,57287300.0,101676000.0,31595000.0,24361000.0,36715000.0,30588000.0,16718000.0,17947000.0,59910800.0,12469000.0,10303000.0,8247000.0,5747000.0,7655000.0,4967000.0,5311000.0,3503000.0,1504000.0,1905000.0,744000.0,1365000.0,629000.0,1109000.0,208000.0,0.0,217000.0,0.0,0.0,5035000.0,186000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_12_10.RAW,1,215759200.0,616107500.0,249512400.0,133329800.0,90982000.0,80319000.0,105245000.0,131838000.0,58291000.0,103838000.0,32097000.0,25112000.0,37423000.0,30700000.0,17773000.0,18016000.0,60757200.0,12906000.0,10599000.0,8121000.0,6298000.0,7905000.0,5324000.0,5444000.0,3649000.0,1562000.0,2314000.0,667000.0,1454000.0,769000.0,1169000.0,248000.0,189000.0,0.0,0.0,218000.0,5149000.0,233000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_13_1.RAW,1,124952200.0,493515100.0,532907100.0,252096000.0,104829000.0,69903000.0,71806000.0,130018000.0,81784000.0,83261000.0,57866200.0,21975000.0,27928000.0,27871000.0,30822200.0,25293000.0,120620000.0,14130000.0,8043000.0,5827000.0,2824000.0,1173000.0,1857000.0,1926000.0,1645000.0,1815000.0,757000.0,0.0,5931000.0,1495000.0,3637000.0,467000.0,477000.0,0.0,682000.0,0.0,33971000.0,5193000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_13_2.RAW,1,119801700.0,546078200.0,554163000.0,228424000.0,99119100.0,68298000.0,76051000.0,145042000.0,81576000.0,88272000.0,59056000.0,23658000.0,37368000.0,39335000.0,30755000.0,27854000.0,174546000.0,16745000.0,9932000.0,8558000.0,4360000.0,1975000.0,1979000.0,3283000.0,1485000.0,1779000.0,687000.0,0.0,6033000.0,1893000.0,3925000.0,407000.0,448000.0,0.0,754000.0,0.0,45135000.0,6401000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_13_3.RAW,1,119773900.0,571594500.0,566799000.0,223473000.0,98527000.0,69411000.0,77694000.0,154055000.0,82191000.0,90077000.0,55370000.0,24534000.0,44305000.0,47242000.0,31505000.0,30105000.0,231857000.0,20369000.0,11592000.0,10829000.0,5423000.0,2510000.0,3338000.0,4146000.0,1514000.0,1647000.0,979000.0,0.0,6016000.0,1673000.0,4020000.0,445000.0,475000.0,0.0,816000.0,0.0,48909000.0,7006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_13_4.RAW,1,123734400.0,602550100.0,590339100.0,222575000.0,99938000.0,72384000.0,80970000.0,170414000.0,84606000.0,92564000.0,55507000.0,26382000.0,48004000.0,52550000.0,31911000.0,32954400.0,285972000.0,21717800.0,13455000.0,12604000.0,5654000.0,3486000.0,3110000.0,4605000.0,1293000.0,1647000.0,876000.0,0.0,6216000.0,1752000.0,4501000.0,0.0,511000.0,0.0,882000.0,0.0,60028000.0,8598000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_13_5.RAW,1,124824500.0,619265700.0,608258700.0,222265300.0,101951000.0,72226000.0,84444000.0,176623000.0,86782000.0,93402000.0,57198000.0,26447000.0,51582000.0,57483000.0,33090000.0,33145000.0,321905000.0,24343000.0,13918000.0,14060000.0,6458000.0,3423000.0,3390000.0,4651000.0,1483000.0,1452000.0,471000.0,0.0,6319000.0,2069000.0,4631000.0,235000.0,256000.0,0.0,916000.0,0.0,65754000.0,9391000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_13_6.RAW,1,123731600.0,598450000.0,598020100.0,215103000.0,98764000.0,71348000.0,80378000.0,174417000.0,84601000.0,90254000.0,54895000.0,25272000.0,50335000.0,55484000.0,32001000.0,33839000.0,320927000.0,23068000.0,14407000.0,14711000.0,5648000.0,3835000.0,4069000.0,4574000.0,1222000.0,1368000.0,1002000.0,0.0,5357000.0,2068000.0,4465000.0,500000.0,427000.0,0.0,790000.0,0.0,60535000.0,8628000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_13_7.RAW,1,120465800.0,573556100.0,577636000.0,208743900.0,97214000.0,69524000.0,79669000.0,173589000.0,82752000.0,88714000.0,53428000.0,24503000.0,49720000.0,53857000.0,31559800.0,32906000.0,326643000.0,22823000.0,13982000.0,15005000.0,6328000.0,3780000.0,3701000.0,4704000.0,1273000.0,1267000.0,467000.0,0.0,5875000.0,1783000.0,4308000.0,509000.0,288000.0,0.0,842000.0,0.0,62047000.0,8808000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_13_8.RAW,1,118087800.0,561904200.0,574904900.0,207698000.0,96122000.0,67826000.0,79910000.0,176490000.0,83565000.0,87116000.0,51561000.0,23982000.0,49530000.0,54723000.0,32480000.0,32940000.0,329829000.0,22953000.0,14433000.0,15225000.0,6273000.0,4134000.0,3509000.0,5038000.0,1199000.0,1294000.0,998000.0,0.0,5633000.0,1889000.0,4289000.0,475000.0,0.0,0.0,808000.0,0.0,65772000.0,8947000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_13_9.RAW,1,118905000.0,553755800.0,568353000.0,201251000.0,94489000.0,67312000.0,78192000.0,169364000.0,80884000.0,85999000.0,52002000.0,24279000.0,47869000.0,52593000.0,29679000.0,31443000.0,321570000.0,22640000.0,14868000.0,14839000.0,5851000.0,3471000.0,3893000.0,4771000.0,1315000.0,1005000.0,433000.0,0.0,5486000.0,2031000.0,4163000.0,185000.0,195000.0,0.0,852000.0,0.0,62102000.0,8609000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_13_10.RAW,1,116125200.0,546798200.0,554645000.0,197028000.0,91382000.0,63255000.0,75819000.0,163177000.0,78054000.0,82663000.0,49867000.0,23016000.0,45243000.0,51582000.0,29037000.0,30553000.0,323431000.0,21477000.0,12996000.0,13941000.0,5707000.0,4233000.0,3309000.0,4540000.0,1346000.0,1174000.0,617000.0,0.0,5393000.0,1830000.0,4109000.0,219000.0,173000.0,0.0,825000.0,0.0,60858000.0,8447000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_14_1.RAW,1,200016900.0,479412800.0,169305600.0,144968400.0,100062000.0,87073600.0,87902000.0,82727000.0,64487000.0,108659000.0,37952000.0,32892700.0,54670000.0,51111000.0,25717000.0,29519000.0,44415000.0,16763000.0,20406000.0,16492000.0,10826000.0,14040000.0,11250000.0,7330000.0,6115000.0,3937000.0,3755000.0,2659000.0,3876000.0,844000.0,1395000.0,289000.0,0.0,293000.0,264000.0,303000.0,3177000.0,0.0,0.0,0.0,216000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_14_2.RAW,1,205130100.0,536424900.0,192848900.0,136653000.0,94852400.0,95224900.0,97972000.0,98679000.0,66000000.0,108493000.0,41221000.0,33412000.0,58065000.0,53805000.0,25988000.0,28539000.0,48739000.0,18731000.0,18702000.0,15780000.0,10815000.0,13887000.0,11076000.0,8633000.0,6011000.0,3962000.0,3660000.0,2646000.0,4794000.0,1232000.0,1733000.0,279000.0,272000.0,516000.0,236000.0,550000.0,3822000.0,0.0,0.0,184000.0,169000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_14_3.RAW,1,186066300.0,300940200.0,146762300.0,119863600.0,95161000.0,91100000.0,86747200.0,64986000.0,58579000.0,98630000.0,35019000.0,27909000.0,55877000.0,51035000.0,22917000.0,25446000.0,42185000.0,16780000.0,17250000.0,13469000.0,10056000.0,12435000.0,9953000.0,7610000.0,5126000.0,3960000.0,3768000.0,2170000.0,4525000.0,1048000.0,1925000.0,435000.0,218000.0,238000.0,0.0,515000.0,4487000.0,286000.0,0.0,268000.0,216000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_14_4.RAW,1,195077200.0,356684600.0,161909500.0,123621700.0,96132000.0,92640000.0,89191000.0,70082000.0,59570000.0,103119000.0,38336000.0,30937000.0,58319000.0,53881000.0,23757000.0,27773000.0,47052400.0,18773000.0,18932000.0,15150000.0,10180000.0,13728000.0,10765000.0,8079000.0,5813000.0,3936000.0,4116000.0,2522000.0,4306000.0,1328000.0,1755000.0,249000.0,194000.0,733000.0,233000.0,217000.0,4423000.0,0.0,0.0,214000.0,323000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_14_5.RAW,1,196000500.0,421149300.0,178257500.0,129020500.0,98270000.0,96283000.0,96100000.0,77518000.0,62122000.0,106787200.0,40916000.0,32398000.0,59649000.0,55367000.0,25011000.0,28569000.0,49354000.0,19894000.0,19336000.0,15892000.0,11719000.0,14464000.0,11400000.0,8934000.0,6157000.0,4330000.0,4066000.0,2817000.0,4603000.0,1437000.0,2177000.0,284000.0,255000.0,782000.0,293000.0,475000.0,4661000.0,197000.0,0.0,246000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_14_6.RAW,1,202077800.0,446307000.0,188773700.0,133850700.0,98321000.0,95807000.0,99041000.0,80615000.0,62295800.0,106888000.0,41625000.0,32460000.0,60637000.0,53293000.0,24515000.0,27908000.0,49460000.0,18991000.0,18470000.0,15723000.0,10908000.0,14130000.0,10376000.0,8725000.0,5913000.0,3954000.0,4214000.0,2471000.0,4453000.0,1168000.0,2058000.0,525000.0,227000.0,739000.0,263000.0,476000.0,4490000.0,291000.0,0.0,249000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_14_7.RAW,1,203853800.0,493465200.0,196468400.0,135234100.0,98093900.0,96551000.0,101801000.0,85043000.0,63642000.0,105518000.0,40217000.0,32106000.0,59531000.0,53918000.0,24387000.0,27621000.0,49972000.0,19046000.0,17704000.0,14841000.0,10525000.0,13789000.0,10550000.0,8233000.0,5734000.0,4102000.0,4380000.0,2126000.0,4505000.0,1381000.0,1894000.0,514000.0,247000.0,706000.0,238000.0,512000.0,4578000.0,279000.0,0.0,226000.0,218000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_14_8.RAW,1,208145500.0,520997200.0,202361200.0,139280900.0,100816000.0,100533000.0,108612000.0,91641000.0,65517000.0,110193000.0,42943000.0,33803000.0,61886000.0,54911000.0,24841000.0,28460000.0,52912000.0,19568000.0,18908000.0,16089000.0,11160000.0,14143000.0,11177000.0,9202000.0,5756000.0,4341000.0,4375000.0,2472000.0,4757000.0,1356000.0,2327000.0,496000.0,275000.0,841000.0,241000.0,532000.0,4816000.0,287000.0,0.0,379000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_14_9.RAW,1,214550800.0,525883700.0,207345000.0,138467400.0,99171000.0,98701000.0,106102000.0,89132000.0,63817000.0,107310000.0,41618000.0,31866000.0,59873000.0,52369000.0,23415000.0,26811000.0,49783600.0,18561000.0,17429000.0,14487000.0,10547000.0,13458000.0,10291000.0,8649000.0,5797000.0,4079000.0,3920000.0,2375000.0,4783000.0,887000.0,2162000.0,519000.0,255000.0,481000.0,300000.0,487000.0,4709000.0,241000.0,0.0,244000.0,186000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_14_10.RAW,1,210189200.0,540279400.0,207724500.0,140450000.0,99624000.0,100833000.0,110009000.0,93712000.0,65843000.0,109788000.0,42774000.0,33080000.0,60921000.0,53988000.0,24442000.0,26951000.0,52106000.0,18389000.0,17232000.0,14827000.0,10834000.0,13915000.0,10309000.0,8801000.0,5891000.0,4284000.0,4136000.0,1857000.0,4254000.0,1221000.0,2128000.0,553000.0,250000.0,584000.0,234000.0,527000.0,4396000.0,224000.0,0.0,296000.0,234000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_15_1.RAW,1,178437600.0,686881900.0,316018000.0,176105000.0,108636000.0,87145000.0,100070000.0,101376000.0,61707700.0,94307000.0,24279000.0,17993000.0,32702000.0,23465000.0,18763000.0,18306000.0,68927400.0,11416000.0,8461000.0,6388000.0,4982000.0,4652000.0,4250000.0,3425000.0,2039000.0,971000.0,469000.0,198000.0,2255000.0,754000.0,933000.0,0.0,0.0,0.0,239000.0,0.0,10321000.0,1024000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_15_2.RAW,1,177851500.0,770119800.0,340081800.0,174433000.0,105101000.0,88351000.0,96641000.0,124401000.0,61088700.0,93834000.0,24828000.0,20270000.0,35727000.0,26167000.0,17775000.0,19553000.0,83105000.0,12189000.0,10389000.0,7242000.0,4895000.0,4971000.0,4181000.0,3392000.0,2055000.0,830000.0,726000.0,257000.0,2216000.0,777000.0,562000.0,0.0,0.0,0.0,0.0,0.0,11453000.0,944000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_15_3.RAW,1,167993700.0,749747800.0,328566600.0,164404100.0,94380000.0,81560000.0,85006000.0,122966000.0,56540000.0,83123100.0,22122000.0,18289000.0,32887000.0,23387900.0,16291000.0,18788000.0,84272000.0,11427000.0,10420000.0,7479000.0,4893000.0,5674000.0,4534000.0,3641000.0,1931000.0,1235000.0,957000.0,457000.0,2023000.0,973000.0,967000.0,0.0,0.0,0.0,385000.0,0.0,11398000.0,1219000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_15_4.RAW,1,164300600.0,781677300.0,335304200.0,164403600.0,94263000.0,81308000.0,89283000.0,132503000.0,58887400.0,84658000.0,23015000.0,18754000.0,33538000.0,23575100.0,15964000.0,18198000.0,88282000.0,11470000.0,10175000.0,7394000.0,4862000.0,5526000.0,4666000.0,3871000.0,2052000.0,1198000.0,698000.0,483000.0,2111000.0,980000.0,698000.0,0.0,0.0,0.0,203000.0,0.0,12056000.0,1128000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_15_5.RAW,1,166397200.0,800072700.0,343666700.0,172671000.0,99888000.0,85830000.0,95336300.0,137018000.0,64425000.0,89656000.0,23682000.0,20572000.0,35080600.0,25506000.0,17496000.0,19372000.0,92315000.0,11959000.0,9857000.0,7431000.0,5023000.0,5531000.0,4873000.0,3585000.0,2188000.0,1310000.0,737000.0,422000.0,2053000.0,990000.0,733000.0,0.0,0.0,0.0,236000.0,0.0,11726000.0,1137000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_15_6.RAW,1,171170500.0,813556700.0,358175400.0,178099600.0,103708000.0,91263000.0,105220000.0,153822000.0,70443000.0,96726000.0,25115000.0,21673000.0,37553000.0,27271000.0,17237000.0,21056000.0,99024000.0,12583000.0,11205000.0,7952000.0,5894000.0,5613000.0,5162000.0,3874000.0,2040000.0,1331000.0,693000.0,452000.0,1831000.0,1009000.0,938000.0,0.0,0.0,0.0,211000.0,0.0,12569000.0,1203000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200918_TOMATO_Imprint_Organic_O_15_7.RAW,1,169457000.0,803651100.0,352639200.0,174189000.0,101462000.0,88081000.0,104399000.0,150649200.0,69816000.0,94453000.0,24043000.0,21682000.0,37414000.0,27869000.0,18359000.0,20492000.0,96568000.0,12216000.0,10485000.0,8047000.0,5241000.0,5452000.0,4647000.0,3829000.0,1854000.0,1204000.0,866000.0,489000.0,2017000.0,965000.0,1082000.0,0.0,0.0,0.0,0.0,0.0,11954000.0,1185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
